,#AUTHID,STATUS,sEXT,sNEU,sAGR,sCON,sOPN,cEXT,cNEU,cAGR,cCON,cOPN,DATE,NETWORKSIZE,BETWEENNESS,NBETWEENNESS,DENSITY,BROKERAGE,NBROKERAGE,TRANSITIVITY
5332,d39c2b0fb2e50e37795fdbe3b8cd3792,cant believe it wore my favorite bracelet and ring to degree today real turquoise and silver and come home to realize that lost the stone in the bracelet if anyone has seen it please let me know,3.75,2.0,5.0,4.25,4.5,1,0,1,1,1,01/25/10 03:55 AM,775.0,290973.0,97.27,0.01,296174.0,0.5,0.08
5333,d39c2b0fb2e50e37795fdbe3b8cd3792,its snowing in kentucky guess its about time for our biennial snowstorm,3.75,2.0,5.0,4.25,4.5,1,0,1,1,1,01/07/10 02:28 PM,775.0,290973.0,97.27,0.01,296174.0,0.5,0.08
5334,d39c2b0fb2e50e37795fdbe3b8cd3792,thinks that if she doesnt find faster way to get all her reading homework done this semester she will go crazy,3.75,2.0,5.0,4.25,4.5,1,0,1,1,1,09/17/09 05:20 AM,775.0,290973.0,97.27,0.01,296174.0,0.5,0.08
5335,d39c2b0fb2e50e37795fdbe3b8cd3792,needs to focus,3.75,2.0,5.0,4.25,4.5,1,0,1,1,1,10/06/09 07:12 PM,775.0,290973.0,97.27,0.01,296174.0,0.5,0.08
5336,d39c2b0fb2e50e37795fdbe3b8cd3792,thinks she needs more spontaneity in her life last night was so much fun going to uofm on whim to see old friends,3.75,2.0,5.0,4.25,4.5,1,0,1,1,1,01/18/10 02:37 PM,775.0,290973.0,97.27,0.01,296174.0,0.5,0.08
5337,d39c2b0fb2e50e37795fdbe3b8cd3792,was worried when she saw the new facebook layout page until she figured out how to get to tetris she is ridiculously addicted to that game,3.75,2.0,5.0,4.25,4.5,1,0,1,1,1,02/06/10 02:26 AM,775.0,290973.0,97.27,0.01,296174.0,0.5,0.08
5338,d39c2b0fb2e50e37795fdbe3b8cd3792,thinks breakcom is the best website ever,3.75,2.0,5.0,4.25,4.5,1,0,1,1,1,02/05/10 04:57 AM,775.0,290973.0,97.27,0.01,296174.0,0.5,0.08
5339,d39c2b0fb2e50e37795fdbe3b8cd3792,is listening to mice play and chat in her ceiling,3.75,2.0,5.0,4.25,4.5,1,0,1,1,1,02/08/10 10:25 PM,775.0,290973.0,97.27,0.01,296174.0,0.5,0.08
5340,d39c2b0fb2e50e37795fdbe3b8cd3792,go state woot second year in row nothing could make this day better,3.75,2.0,5.0,4.25,4.5,1,0,1,1,1,10/03/09 09:32 PM,775.0,290973.0,97.27,0.01,296174.0,0.5,0.08
5341,d39c2b0fb2e50e37795fdbe3b8cd3792,is sleeping,3.75,2.0,5.0,4.25,4.5,1,0,1,1,1,10/23/09 04:10 AM,775.0,290973.0,97.27,0.01,296174.0,0.5,0.08
5342,d39c2b0fb2e50e37795fdbe3b8cd3792,now has unlimited texting yessssss,3.75,2.0,5.0,4.25,4.5,1,0,1,1,1,02/12/10 08:05 PM,775.0,290973.0,97.27,0.01,296174.0,0.5,0.08
5343,d39c2b0fb2e50e37795fdbe3b8cd3792,its snowing,3.75,2.0,5.0,4.25,4.5,1,0,1,1,1,02/09/10 02:22 PM,775.0,290973.0,97.27,0.01,296174.0,0.5,0.08
5344,d39c2b0fb2e50e37795fdbe3b8cd3792,thinks she was sleepwalking last nighti dont remember wearing this when went to bed,3.75,2.0,5.0,4.25,4.5,1,0,1,1,1,02/11/10 01:41 PM,775.0,290973.0,97.27,0.01,296174.0,0.5,0.08
5345,d39c2b0fb2e50e37795fdbe3b8cd3792,you know ive been busy when havent played tetris in days,3.75,2.0,5.0,4.25,4.5,1,0,1,1,1,11/05/09 01:20 AM,775.0,290973.0,97.27,0.01,296174.0,0.5,0.08
5346,d39c2b0fb2e50e37795fdbe3b8cd3792,is going to be reading textbooks for the rest of her life only chapter of neurobio left then chapters to catch up in euk cell bio and then in environmental phys oh goodie,3.75,2.0,5.0,4.25,4.5,1,0,1,1,1,01/26/10 02:54 AM,775.0,290973.0,97.27,0.01,296174.0,0.5,0.08
5347,ce9e978af8369a85f4fc15137013015b,ahhhhh the best surprise ever,3.3,1.9,3.65,3.5,4.05,0,0,1,1,1,06/21/09 08:42 PM,381.0,70739.6,98.24,0.01,71416.0,0.5,0.04
5348,ce9e978af8369a85f4fc15137013015b,is soooooooooooooo sick,3.3,1.9,3.65,3.5,4.05,0,0,1,1,1,06/28/09 06:31 PM,381.0,70739.6,98.24,0.01,71416.0,0.5,0.04
5349,ce9e978af8369a85f4fc15137013015b,genevageneva geneva you should just pay for bus ticket back to nyc,3.3,1.9,3.65,3.5,4.05,0,0,1,1,1,07/07/09 07:29 PM,381.0,70739.6,98.24,0.01,71416.0,0.5,0.04
5350,ce9e978af8369a85f4fc15137013015b,yeay to squamish,3.3,1.9,3.65,3.5,4.05,0,0,1,1,1,07/16/09 07:26 PM,381.0,70739.6,98.24,0.01,71416.0,0.5,0.04
5351,ce9e978af8369a85f4fc15137013015b,thanks for all the birthday wishes,3.3,1.9,3.65,3.5,4.05,0,0,1,1,1,08/03/09 05:32 PM,381.0,70739.6,98.24,0.01,71416.0,0.5,0.04
5352,ce9e978af8369a85f4fc15137013015b,hoping its not gonna rain today or in the next week or ever,3.3,1.9,3.65,3.5,4.05,0,0,1,1,1,08/05/09 03:02 PM,381.0,70739.6,98.24,0.01,71416.0,0.5,0.04
5353,ce9e978af8369a85f4fc15137013015b,thanks for all the birthday wishes and madison beach everythings casual,3.3,1.9,3.65,3.5,4.05,0,0,1,1,1,08/03/09 05:33 PM,381.0,70739.6,98.24,0.01,71416.0,0.5,0.04
5354,ce9e978af8369a85f4fc15137013015b,excited about propnames awesome pics from yesterday,3.3,1.9,3.65,3.5,4.05,0,0,1,1,1,07/23/09 02:31 PM,381.0,70739.6,98.24,0.01,71416.0,0.5,0.04
5355,ce9e978af8369a85f4fc15137013015b,me thinks im healthy,3.3,1.9,3.65,3.5,4.05,0,0,1,1,1,07/12/09 02:46 AM,381.0,70739.6,98.24,0.01,71416.0,0.5,0.04
5356,ce9e978af8369a85f4fc15137013015b,oh life,3.3,1.9,3.65,3.5,4.05,0,0,1,1,1,07/31/09 05:04 PM,381.0,70739.6,98.24,0.01,71416.0,0.5,0.04
5357,ce9e978af8369a85f4fc15137013015b,driving down mosel to luxembourg then catching the early bird tomo to baaarthelooona yippee,3.3,1.9,3.65,3.5,4.05,0,0,1,1,1,09/21/09 07:40 AM,381.0,70739.6,98.24,0.01,71416.0,0.5,0.04
5358,ce9e978af8369a85f4fc15137013015b,days and counting,3.3,1.9,3.65,3.5,4.05,0,0,1,1,1,09/09/09 11:36 PM,381.0,70739.6,98.24,0.01,71416.0,0.5,0.04
5359,ce9e978af8369a85f4fc15137013015b,in barcelona simply amazing,3.3,1.9,3.65,3.5,4.05,0,0,1,1,1,09/23/09 05:10 PM,381.0,70739.6,98.24,0.01,71416.0,0.5,0.04
5360,ce9e978af8369a85f4fc15137013015b,then second can make things worse than it already is,3.3,1.9,3.65,3.5,4.05,0,0,1,1,1,10/05/09 01:40 AM,381.0,70739.6,98.24,0.01,71416.0,0.5,0.04
5361,ce9e978af8369a85f4fc15137013015b,dr horrible blog reminds me of the themes in wicked sooo goood,3.3,1.9,3.65,3.5,4.05,0,0,1,1,1,11/05/09 05:47 AM,381.0,70739.6,98.24,0.01,71416.0,0.5,0.04
5362,ce9e978af8369a85f4fc15137013015b,vancouver wednesday night yes,3.3,1.9,3.65,3.5,4.05,0,0,1,1,1,06/23/09 03:59 PM,381.0,70739.6,98.24,0.01,71416.0,0.5,0.04
5363,ce9e978af8369a85f4fc15137013015b,is stoked about this weekend marble canyons here we come,3.3,1.9,3.65,3.5,4.05,0,0,1,1,1,06/16/09 07:50 PM,381.0,70739.6,98.24,0.01,71416.0,0.5,0.04
5364,1bd281623fa6ad208caa394dcad75c7d,is chasing your steeeeaahlight,2.1,2.7,3.4,2.05,3.65,0,0,0,0,0,06/17/09 06:45 AM,573.0,154659.0,94.7,0.02,160407.0,0.49,0.18
5365,1bd281623fa6ad208caa394dcad75c7d,getting fat nooooowwwwwwww,2.1,2.7,3.4,2.05,3.65,0,0,0,0,0,06/25/09 06:34 AM,573.0,154659.0,94.7,0.02,160407.0,0.49,0.18
5366,1bd281623fa6ad208caa394dcad75c7d,todays goal wash and put away all the dishes and utensils in casitas oh snap,2.1,2.7,3.4,2.05,3.65,0,0,0,0,0,06/15/09 08:41 PM,573.0,154659.0,94.7,0.02,160407.0,0.49,0.18
5367,1bd281623fa6ad208caa394dcad75c7d,is listening to chinese metal out of curiosity it is interesting,2.1,2.7,3.4,2.05,3.65,0,0,0,0,0,07/10/09 09:41 AM,573.0,154659.0,94.7,0.02,160407.0,0.49,0.18
5368,1bd281623fa6ad208caa394dcad75c7d,sir you know,2.1,2.7,3.4,2.05,3.65,0,0,0,0,0,08/01/09 04:40 AM,573.0,154659.0,94.7,0.02,160407.0,0.49,0.18
5369,1bd281623fa6ad208caa394dcad75c7d,has got it goin on,2.1,2.7,3.4,2.05,3.65,0,0,0,0,0,08/12/09 04:11 AM,573.0,154659.0,94.7,0.02,160407.0,0.49,0.18
5370,1bd281623fa6ad208caa394dcad75c7d,fear of loss thats all it is,2.1,2.7,3.4,2.05,3.65,0,0,0,0,0,07/22/09 04:58 AM,573.0,154659.0,94.7,0.02,160407.0,0.49,0.18
5371,1bd281623fa6ad208caa394dcad75c7d,just found little piece of popcorn chicken in his fried fish balls it was crunchy mlia,2.1,2.7,3.4,2.05,3.65,0,0,0,0,0,08/11/09 04:26 AM,573.0,154659.0,94.7,0.02,160407.0,0.49,0.18
5372,1bd281623fa6ad208caa394dcad75c7d,must stop impulsively visiting this site remembering when was just on few minutes ago might help,2.1,2.7,3.4,2.05,3.65,0,0,0,0,0,08/18/09 04:09 AM,573.0,154659.0,94.7,0.02,160407.0,0.49,0.18
5373,1bd281623fa6ad208caa394dcad75c7d,is not making fun of you,2.1,2.7,3.4,2.05,3.65,0,0,0,0,0,08/15/09 06:11 AM,573.0,154659.0,94.7,0.02,160407.0,0.49,0.18
5374,1bd281623fa6ad208caa394dcad75c7d,sac airport finally got new pa announcement,2.1,2.7,3.4,2.05,3.65,0,0,0,0,0,06/25/09 12:57 AM,573.0,154659.0,94.7,0.02,160407.0,0.49,0.18
5375,1bd281623fa6ad208caa394dcad75c7d,is at dads place,2.1,2.7,3.4,2.05,3.65,0,0,0,0,0,06/29/09 01:07 AM,573.0,154659.0,94.7,0.02,160407.0,0.49,0.18
5376,1bd281623fa6ad208caa394dcad75c7d,is someone,2.1,2.7,3.4,2.05,3.65,0,0,0,0,0,08/24/09 04:57 AM,573.0,154659.0,94.7,0.02,160407.0,0.49,0.18
5377,1bd281623fa6ad208caa394dcad75c7d,is ev training if you know what that is yeahshoot me,2.1,2.7,3.4,2.05,3.65,0,0,0,0,0,08/29/09 08:20 AM,573.0,154659.0,94.7,0.02,160407.0,0.49,0.18
5378,1bd281623fa6ad208caa394dcad75c7d,power and love and selfcontrol,2.1,2.7,3.4,2.05,3.65,0,0,0,0,0,09/02/09 02:52 AM,573.0,154659.0,94.7,0.02,160407.0,0.49,0.18
5379,1bd281623fa6ad208caa394dcad75c7d,these bots are taking over,2.1,2.7,3.4,2.05,3.65,0,0,0,0,0,07/28/09 09:01 AM,573.0,154659.0,94.7,0.02,160407.0,0.49,0.18
5380,1bd281623fa6ad208caa394dcad75c7d,im captain basch fon ronsenburg of dalmasca,2.1,2.7,3.4,2.05,3.65,0,0,0,0,0,12/09/09 02:01 AM,573.0,154659.0,94.7,0.02,160407.0,0.49,0.18
5381,1bd281623fa6ad208caa394dcad75c7d,chocolate snowsome stay warm and others feel the cold,2.1,2.7,3.4,2.05,3.65,0,0,0,0,0,12/07/09 12:37 AM,573.0,154659.0,94.7,0.02,160407.0,0.49,0.18
5382,1bd281623fa6ad208caa394dcad75c7d,has no more third molars,2.1,2.7,3.4,2.05,3.65,0,0,0,0,0,12/17/09 05:28 PM,573.0,154659.0,94.7,0.02,160407.0,0.49,0.18
5383,1bd281623fa6ad208caa394dcad75c7d,has new old game,2.1,2.7,3.4,2.05,3.65,0,0,0,0,0,07/04/09 06:55 AM,573.0,154659.0,94.7,0.02,160407.0,0.49,0.18
5384,1bd281623fa6ad208caa394dcad75c7d,wants to be deaf so hell have to use sign language so hell have to communicate more directly,2.1,2.7,3.4,2.05,3.65,0,0,0,0,0,01/07/10 09:47 PM,573.0,154659.0,94.7,0.02,160407.0,0.49,0.18
5385,1bd281623fa6ad208caa394dcad75c7d,viridian cerulean saffron fuchsia and all that good stuff,2.1,2.7,3.4,2.05,3.65,0,0,0,0,0,01/08/10 03:08 AM,573.0,154659.0,94.7,0.02,160407.0,0.49,0.18
5386,1bd281623fa6ad208caa394dcad75c7d,just got up,2.1,2.7,3.4,2.05,3.65,0,0,0,0,0,01/09/10 11:50 PM,573.0,154659.0,94.7,0.02,160407.0,0.49,0.18
5387,1bd281623fa6ad208caa394dcad75c7d,nothing to do in lab because the tas messed up in turning yeast into spheroplasts on time too good to be true,2.1,2.7,3.4,2.05,3.65,0,0,0,0,0,01/12/10 07:48 PM,573.0,154659.0,94.7,0.02,160407.0,0.49,0.18
5388,933791b8623dadbb82664c60db91fb7e,is hoping in vain for sunshine,3.75,2.35,3.7,4.0,4.2,1,0,1,1,1,06/23/09 01:20 PM,332.0,51657.2,94.58,0.03,53320.0,0.49,0.2
5389,933791b8623dadbb82664c60db91fb7e,finds good mix of farming socializing and killing monsters to be very therapeutic,3.75,2.35,3.7,4.0,4.2,1,0,1,1,1,06/21/09 01:16 AM,332.0,51657.2,94.58,0.03,53320.0,0.49,0.2
5390,933791b8623dadbb82664c60db91fb7e,is sick,3.75,2.35,3.7,4.0,4.2,1,0,1,1,1,07/21/09 12:59 AM,332.0,51657.2,94.58,0.03,53320.0,0.49,0.2
5391,933791b8623dadbb82664c60db91fb7e,is sick but not badly,3.75,2.35,3.7,4.0,4.2,1,0,1,1,1,07/22/09 02:04 PM,332.0,51657.2,94.58,0.03,53320.0,0.49,0.2
5392,933791b8623dadbb82664c60db91fb7e,believes that summer has indeed arrived,3.75,2.35,3.7,4.0,4.2,1,0,1,1,1,07/28/09 05:00 PM,332.0,51657.2,94.58,0.03,53320.0,0.49,0.2
5393,933791b8623dadbb82664c60db91fb7e,is excited about mural painting,3.75,2.35,3.7,4.0,4.2,1,0,1,1,1,07/29/09 02:40 PM,332.0,51657.2,94.58,0.03,53320.0,0.49,0.2
5394,933791b8623dadbb82664c60db91fb7e,has finally completely uploaded her alaska pictures,3.75,2.35,3.7,4.0,4.2,1,0,1,1,1,08/02/09 02:07 PM,332.0,51657.2,94.58,0.03,53320.0,0.49,0.2
5395,933791b8623dadbb82664c60db91fb7e,feels old after watching the sixth harry potter movie,3.75,2.35,3.7,4.0,4.2,1,0,1,1,1,07/16/09 12:50 PM,332.0,51657.2,94.58,0.03,53320.0,0.49,0.2
5396,933791b8623dadbb82664c60db91fb7e,paints some more mural,3.75,2.35,3.7,4.0,4.2,1,0,1,1,1,08/01/09 12:39 PM,332.0,51657.2,94.58,0.03,53320.0,0.49,0.2
5397,933791b8623dadbb82664c60db91fb7e,is back from alaska,3.75,2.35,3.7,4.0,4.2,1,0,1,1,1,07/08/09 03:05 PM,332.0,51657.2,94.58,0.03,53320.0,0.49,0.2
5398,933791b8623dadbb82664c60db91fb7e,is working on new profile pic as,3.75,2.35,3.7,4.0,4.2,1,0,1,1,1,08/19/09 12:30 AM,332.0,51657.2,94.58,0.03,53320.0,0.49,0.2
5399,933791b8623dadbb82664c60db91fb7e,is having fun at work,3.75,2.35,3.7,4.0,4.2,1,0,1,1,1,07/23/09 02:21 PM,332.0,51657.2,94.58,0.03,53320.0,0.49,0.2
5400,933791b8623dadbb82664c60db91fb7e,is feeling odd,3.75,2.35,3.7,4.0,4.2,1,0,1,1,1,09/25/09 06:54 PM,332.0,51657.2,94.58,0.03,53320.0,0.49,0.2
5401,933791b8623dadbb82664c60db91fb7e,never realized that there was boston fashion week,3.75,2.35,3.7,4.0,4.2,1,0,1,1,1,09/26/09 01:17 PM,332.0,51657.2,94.58,0.03,53320.0,0.49,0.2
5402,933791b8623dadbb82664c60db91fb7e,is looking forward to sunny saturday in the park,3.75,2.35,3.7,4.0,4.2,1,0,1,1,1,08/07/09 08:49 PM,332.0,51657.2,94.58,0.03,53320.0,0.49,0.2
5403,933791b8623dadbb82664c60db91fb7e,proves to be awesome at picking out paint colors,3.75,2.35,3.7,4.0,4.2,1,0,1,1,1,09/29/09 03:14 AM,332.0,51657.2,94.58,0.03,53320.0,0.49,0.2
5404,933791b8623dadbb82664c60db91fb7e,needs to buy newer karaoke songs,3.75,2.35,3.7,4.0,4.2,1,0,1,1,1,08/29/09 02:02 AM,332.0,51657.2,94.58,0.03,53320.0,0.49,0.2
5405,933791b8623dadbb82664c60db91fb7e,has joined the harvard ballroom team,3.75,2.35,3.7,4.0,4.2,1,0,1,1,1,09/04/09 01:36 PM,332.0,51657.2,94.58,0.03,53320.0,0.49,0.2
5406,933791b8623dadbb82664c60db91fb7e,was too busy watching castle last night fashion murder mayhem to upload pics,3.75,2.35,3.7,4.0,4.2,1,0,1,1,1,10/06/09 01:07 PM,332.0,51657.2,94.58,0.03,53320.0,0.49,0.2
5407,933791b8623dadbb82664c60db91fb7e,clearly needs to transfer new pictures from her camera to her computer,3.75,2.35,3.7,4.0,4.2,1,0,1,1,1,10/05/09 01:32 PM,332.0,51657.2,94.58,0.03,53320.0,0.49,0.2
5408,933791b8623dadbb82664c60db91fb7e,is sad to discover that hours of sleep is needed to keep this older body going,3.75,2.35,3.7,4.0,4.2,1,0,1,1,1,10/08/09 05:43 PM,332.0,51657.2,94.58,0.03,53320.0,0.49,0.2
5409,933791b8623dadbb82664c60db91fb7e,is leaving work for some downtime before dance,3.75,2.35,3.7,4.0,4.2,1,0,1,1,1,09/10/09 07:49 PM,332.0,51657.2,94.58,0.03,53320.0,0.49,0.2
5410,933791b8623dadbb82664c60db91fb7e,castle shopping,3.75,2.35,3.7,4.0,4.2,1,0,1,1,1,10/12/09 07:20 PM,332.0,51657.2,94.58,0.03,53320.0,0.49,0.2
5411,933791b8623dadbb82664c60db91fb7e,feels satisfied with where she is in life for the first bigday in long time,3.75,2.35,3.7,4.0,4.2,1,0,1,1,1,10/09/09 01:00 PM,332.0,51657.2,94.58,0.03,53320.0,0.49,0.2
5412,933791b8623dadbb82664c60db91fb7e,is looking forward to homecoming weekend,3.75,2.35,3.7,4.0,4.2,1,0,1,1,1,10/19/09 01:22 PM,332.0,51657.2,94.58,0.03,53320.0,0.49,0.2
5413,933791b8623dadbb82664c60db91fb7e,has the most amazing friends ever,3.75,2.35,3.7,4.0,4.2,1,0,1,1,1,10/12/09 12:49 PM,332.0,51657.2,94.58,0.03,53320.0,0.49,0.2
5414,933791b8623dadbb82664c60db91fb7e,dislikes how utterly miserable the weather outside is,3.75,2.35,3.7,4.0,4.2,1,0,1,1,1,10/13/09 01:29 PM,332.0,51657.2,94.58,0.03,53320.0,0.49,0.2
5415,933791b8623dadbb82664c60db91fb7e,realizes that she probably cant afford staying alivewise to pig out on sweets around harvard square everytime she has dance practice,3.75,2.35,3.7,4.0,4.2,1,0,1,1,1,09/14/09 11:33 PM,332.0,51657.2,94.58,0.03,53320.0,0.49,0.2
5416,933791b8623dadbb82664c60db91fb7e,does not like sickness,3.75,2.35,3.7,4.0,4.2,1,0,1,1,1,10/22/09 02:01 PM,332.0,51657.2,94.58,0.03,53320.0,0.49,0.2
5417,933791b8623dadbb82664c60db91fb7e,is at amherst,3.75,2.35,3.7,4.0,4.2,1,0,1,1,1,10/23/09 08:22 PM,332.0,51657.2,94.58,0.03,53320.0,0.49,0.2
5418,933791b8623dadbb82664c60db91fb7e,sees that peoples republic of china turns today but finds moms birthday more important,3.75,2.35,3.7,4.0,4.2,1,0,1,1,1,10/01/09 07:23 PM,332.0,51657.2,94.58,0.03,53320.0,0.49,0.2
5419,933791b8623dadbb82664c60db91fb7e,is super excited that merlin season has started,3.75,2.35,3.7,4.0,4.2,1,0,1,1,1,10/03/09 03:17 AM,332.0,51657.2,94.58,0.03,53320.0,0.49,0.2
5420,933791b8623dadbb82664c60db91fb7e,brightens your day,3.75,2.35,3.7,4.0,4.2,1,0,1,1,1,10/27/09 12:57 PM,332.0,51657.2,94.58,0.03,53320.0,0.49,0.2
5421,933791b8623dadbb82664c60db91fb7e,has long but exciting work day,3.75,2.35,3.7,4.0,4.2,1,0,1,1,1,11/03/09 05:06 PM,332.0,51657.2,94.58,0.03,53320.0,0.49,0.2
5422,933791b8623dadbb82664c60db91fb7e,wants more sunshine,3.75,2.35,3.7,4.0,4.2,1,0,1,1,1,11/02/09 07:57 PM,332.0,51657.2,94.58,0.03,53320.0,0.49,0.2
5423,933791b8623dadbb82664c60db91fb7e,doctor is sickso all her preparations for pain is not needed for another two weeks,3.75,2.35,3.7,4.0,4.2,1,0,1,1,1,11/05/09 02:13 PM,332.0,51657.2,94.58,0.03,53320.0,0.49,0.2
5424,933791b8623dadbb82664c60db91fb7e,is ready to kick some bacteria butt,3.75,2.35,3.7,4.0,4.2,1,0,1,1,1,09/23/09 12:38 PM,332.0,51657.2,94.58,0.03,53320.0,0.49,0.2
5425,933791b8623dadbb82664c60db91fb7e,wants propnames dresses from the cma,3.75,2.35,3.7,4.0,4.2,1,0,1,1,1,11/12/09 03:09 AM,332.0,51657.2,94.58,0.03,53320.0,0.49,0.2
5426,933791b8623dadbb82664c60db91fb7e,raked some leaves this weekend,3.75,2.35,3.7,4.0,4.2,1,0,1,1,1,11/09/09 02:56 PM,332.0,51657.2,94.58,0.03,53320.0,0.49,0.2
5427,933791b8623dadbb82664c60db91fb7e,wants buffalo chicken chowder for lunch,3.75,2.35,3.7,4.0,4.2,1,0,1,1,1,11/10/09 04:01 PM,332.0,51657.2,94.58,0.03,53320.0,0.49,0.2
5428,933791b8623dadbb82664c60db91fb7e,wishes it was as warm out as the sunny blue sky with wispy clouds seems to indicate,3.75,2.35,3.7,4.0,4.2,1,0,1,1,1,10/14/09 04:16 PM,332.0,51657.2,94.58,0.03,53320.0,0.49,0.2
5429,933791b8623dadbb82664c60db91fb7e,is scared of the weather tomorrow,3.75,2.35,3.7,4.0,4.2,1,0,1,1,1,10/18/09 04:05 AM,332.0,51657.2,94.58,0.03,53320.0,0.49,0.2
5430,933791b8623dadbb82664c60db91fb7e,sill isnt friends with her flue vaccine,3.75,2.35,3.7,4.0,4.2,1,0,1,1,1,11/16/09 01:23 PM,332.0,51657.2,94.58,0.03,53320.0,0.49,0.2
5431,933791b8623dadbb82664c60db91fb7e,is subsuboptimal again,3.75,2.35,3.7,4.0,4.2,1,0,1,1,1,11/17/09 10:53 PM,332.0,51657.2,94.58,0.03,53320.0,0.49,0.2
5432,933791b8623dadbb82664c60db91fb7e,is using the excellent combination of juice and calories to tip the balance between sickness and health,3.75,2.35,3.7,4.0,4.2,1,0,1,1,1,10/07/09 05:08 PM,332.0,51657.2,94.58,0.03,53320.0,0.49,0.2
5433,933791b8623dadbb82664c60db91fb7e,wants to know who is in boston and wants to see avenue,3.75,2.35,3.7,4.0,4.2,1,0,1,1,1,11/06/09 02:16 PM,332.0,51657.2,94.58,0.03,53320.0,0.49,0.2
5434,933791b8623dadbb82664c60db91fb7e,this actually works the facebook trick press up up down down left right left right enter key then right click then press up then down magic circles will appear put this as your status if it worked for you,3.75,2.35,3.7,4.0,4.2,1,0,1,1,1,11/20/09 02:21 PM,332.0,51657.2,94.58,0.03,53320.0,0.49,0.2
5435,933791b8623dadbb82664c60db91fb7e,needs to reset because the recent bout of failing westerns clearly indicates there is bug in the system,3.75,2.35,3.7,4.0,4.2,1,0,1,1,1,12/01/09 10:51 PM,332.0,51657.2,94.58,0.03,53320.0,0.49,0.2
5436,933791b8623dadbb82664c60db91fb7e,is ready for baltimore is baltimore ready for hua maybe not,3.75,2.35,3.7,4.0,4.2,1,0,1,1,1,11/25/09 02:50 PM,332.0,51657.2,94.58,0.03,53320.0,0.49,0.2
5437,933791b8623dadbb82664c60db91fb7e,cannot speak due to throat pain this brings back memories of the first few days of school at ramapo middle hopefully this time there wont be racial slurs thrown around,3.75,2.35,3.7,4.0,4.2,1,0,1,1,1,11/21/09 02:22 PM,332.0,51657.2,94.58,0.03,53320.0,0.49,0.2
5438,933791b8623dadbb82664c60db91fb7e,gets to visit the baltimore aquarium again,3.75,2.35,3.7,4.0,4.2,1,0,1,1,1,11/28/09 03:54 PM,332.0,51657.2,94.58,0.03,53320.0,0.49,0.2
5439,933791b8623dadbb82664c60db91fb7e,invites you to feel the magic of the holidays by visiting the harry potter exhibit at museum of science boston on dec sat,3.75,2.35,3.7,4.0,4.2,1,0,1,1,1,12/03/09 03:21 PM,332.0,51657.2,94.58,0.03,53320.0,0.49,0.2
5440,933791b8623dadbb82664c60db91fb7e,is looking for her face again where is that camera cord,3.75,2.35,3.7,4.0,4.2,1,0,1,1,1,12/08/09 03:50 PM,332.0,51657.2,94.58,0.03,53320.0,0.49,0.2
5441,933791b8623dadbb82664c60db91fb7e,now knows that flu vaccines are not friends,3.75,2.35,3.7,4.0,4.2,1,0,1,1,1,11/15/09 03:45 PM,332.0,51657.2,94.58,0.03,53320.0,0.49,0.2
5442,933791b8623dadbb82664c60db91fb7e,can speak again as long as you ignore the occasional bouts of severe coughing,3.75,2.35,3.7,4.0,4.2,1,0,1,1,1,11/23/09 07:51 PM,332.0,51657.2,94.58,0.03,53320.0,0.49,0.2
5443,933791b8623dadbb82664c60db91fb7e,needs to wii fit plus more in order to stay in shape for dance why yes that does count,3.75,2.35,3.7,4.0,4.2,1,0,1,1,1,12/17/09 03:34 PM,332.0,51657.2,94.58,0.03,53320.0,0.49,0.2
5444,933791b8623dadbb82664c60db91fb7e,wont have any wisdom teeth left in hours,3.75,2.35,3.7,4.0,4.2,1,0,1,1,1,11/04/09 02:38 PM,332.0,51657.2,94.58,0.03,53320.0,0.49,0.2
5445,933791b8623dadbb82664c60db91fb7e,thanks the kind soul who turned in her wallet and dislikes whoever took out holiday shopping now looks lot less happy,3.75,2.35,3.7,4.0,4.2,1,0,1,1,1,12/21/09 11:08 PM,332.0,51657.2,94.58,0.03,53320.0,0.49,0.2
5446,933791b8623dadbb82664c60db91fb7e,is feeling and can stop letting work get delayed happiness,3.75,2.35,3.7,4.0,4.2,1,0,1,1,1,11/17/09 02:37 PM,332.0,51657.2,94.58,0.03,53320.0,0.49,0.2
5447,933791b8623dadbb82664c60db91fb7e,is looking for walletbed bath beyond shoppersemployeesplease be kind and save it from being ravaged until can go back to your shop tt,3.75,2.35,3.7,4.0,4.2,1,0,1,1,1,12/20/09 05:09 AM,332.0,51657.2,94.58,0.03,53320.0,0.49,0.2
5448,933791b8623dadbb82664c60db91fb7e,thanks propname and propname for the gorgeous additions especially the personalized jacket that shes showing off at work today to her closet and the giant hole in her wallet,3.75,2.35,3.7,4.0,4.2,1,0,1,1,1,12/29/09 04:52 PM,332.0,51657.2,94.58,0.03,53320.0,0.49,0.2
5449,933791b8623dadbb82664c60db91fb7e,has landed in boston and is back at work,3.75,2.35,3.7,4.0,4.2,1,0,1,1,1,11/30/09 05:20 PM,332.0,51657.2,94.58,0.03,53320.0,0.49,0.2
5450,933791b8623dadbb82664c60db91fb7e,wishes all very very awesome new year full of laughter and joy,3.75,2.35,3.7,4.0,4.2,1,0,1,1,1,01/01/09 05:28 AM,332.0,51657.2,94.58,0.03,53320.0,0.49,0.2
